order_id,star,message_ko
114b8cdf01e21ff5631995283f233d67,1,"구매한 제품과 다른 제품을 받았습니다. 휴대폰에 맞지 않고, 크기도 작고, 오디오 출력과도 호환되지 않습니다. 측면 버튼이 전화기에서 나오며 모든 것이 다릅니다."
8afe6304c5643864e2b19153a205ae5e,1,아직 제품을 받지 못했어요
e2b405a4cccf1e66eb8d2b73a4bba700,1,"내가 구입한 시계 모델과 다른 시계 모델을 받았습니다.제가 구매한 카시오 모델은 A680인데, 놀랍게도 A168을 받았습니다.그 외에는 제품의 독창성에 대해 의심이 듭니다."
2640506a4584f571430195e2fa215406,1,그리고 저는 더 이상 구매하지 않을 것입니다. 신용 카드에는 일정 금액이 청구되고 NFiscal에는 다른 금액이 제공됩니다. 회사 계좌를 폐쇄해야 하기 때문에 금액을 폐쇄할 수 없으며 B2W에서 더 이상 구매하지 않을 것입니다.
e82a48563b753b7df504aba7e01f9faf,1,내 상품이 안왔어!!!!!!!!
651bd7286b2e17e1e3ea7b644870e429,1,인형이 라니스터 키오스크에서 본 사양에 맞지 않았습니다.
ca621c614abfc6d64f4a093ade1249b9,1,테디베어를 샀을 때 테디베어 색깔도 물어보지 않고 핑크색을 클릭했더니 파란색이 와서 추천하지 않습니다. 그런데 지금은 여자를 임신했다는 이유로 그 돈을 버렸어요
78ab727370e07aaf73b362897c8c6e3d,1,상품설명은 검정색인데 흰색으로 도착했습니다.
554ed79a85b56443912252c580b0ad02,1,1개만 받았는데 2개 구매했어요
5596ba1b51a8d6801a60712a250471a8,1,"필름을 놓을 때 측면이 보호되지 않은 채로 남겨졌습니다. 
질문: 필름이 잘못 포장되었거나(xperia xz로 표시되어 있음에도 불구하고) 필름이 이와 같습니다(화면보다 작음)."
ceb992824b749348734de15eaca939ac,1,약은 독창적이지 않습니다
3eb08a4c95b522bed075ec059ad858ab,1,색상을 잘못 보내서 맘에 안 들었어요
6e9cd3f36a1e951e29d455913402c171,1,"제품이 광고한 것과 완전히 다르게 왔고 여전히 결함이 있었습니다. 나는 교환을 원하며 내가 주문한 것과 똑같은 제품, 광고에 나온 것과 똑같은 제품을 원합니다."
3d4a36b2720a815f829c5e1f82bbd0d5,1,구매한 안경 6개 중 2개만 받았습니다.나머지도 받을 수 있도록 해결방안을 기다리고 있습니다.
c53b15af645d91a057ddba9d0e1f21c7,1,지금까지 나는 주문을 받지 못했고 자신감이 없습니다.
4338e6bc70fcf731f6d799f56c66b6cb,1,2200수 퍼케일 시트를 받지 못해서 해결을 기다리고 있습니다.
a4efaffc506a395c9cea7402b078c1e5,1,아직 제품을 받지 못했습니다.
469a464be162099fa2c0e8f1cfc871db,1,상품을 받지 못했어요
1f0ece120cc036379fc3b3bf6f930947,1,1개만 받았고 2개 구매했습니다.다른 유닛으로 이동
0350fc2d00f48ad8a74efdf4d2fd4bdc,1,실망스럽습니다. 이미 스타크 2 할부금을 지불했는데 제품을 받지 못했습니다.
544b98cbee1fc6152e5ede26e1ef2986,1,내 제품은 어디에 있나요?이미 지불되었습니다.
9bcfea969358b43046969a17bfa436b9,1,제품을 사용하기 시작했는데 결함이 생겼습니다.
2ad5a06596850e972a2074a311a1a30f,1,상품을 받지 못했어요!
3d6031aba8562253267cc241b6113b98,1,왜 배달 안 했어?
7afca88a125dd0c2b912bbf82c0496a4,1,"사진이랑 완전 다른제품, 빛차단 초박형 플라스틱이라고 해서 맘에 안들었어요"
d905ea9eb4e5000a35cbee306bce1935,1,나는 내 제품을 원한다.나는 지불했다.그리고 나는 그것을받지 못했습니다.
fb6a01b94b2f20833eb7593ea1a54a8f,1,"긁혔고, 버튼이 부러지고, 와이어가 벗겨졌고, 최악의 부분은 초콜릿 녹이는 경우 온도가 20°C 이상이어야 하고 이 합금은 50°C 이상이어야 한다는 것입니다.녹지 않고 타요."
5d5a92f1288cfea0501ef343c74591a9,1,상품을 구매했는데 아직 받지 못했어요
8ce77357a26f31660e1450dee7900897,1,해당 제품은 정품이 아니라고 자신있게 말씀드릴 수 있습니다!나는 매우 불만족스럽다.
7c7dc1f3affc0d38b97ea22a8aeedb82,1,"맞춤 보온병만 받았고, 장식 접시는 받지 못했어요."
051fcda88d997d3ff86012da2a556342,1,합성피혁이에요!!
9988bc711d2d6fead4af40481ff5de63,1,샴푸는 받았는데 크림은 안왔어요.
1ef47fb13ee9044b5e5aa3bd388755de,1,내 제품이 아직 목적지에 도달하지 않았으며 아직 받지 못했고 평가할 수 없습니다.
9e1571408c90f2235bf00d6fd15f8d51,1,아직 주문한 상품을 받지 못했는데 왜 그렇게 불만족스러운지 모르겠습니다.
7ece3f32d060f91a98d50279ab15ebaf,1,글쎄 전압도 잘못된 제품을 받았고 결국 220제품을 구매하고 케이스도 없이 127을 받았다고 속았습니다.
38c529a4eb301fab3df50bd0e3c0ecdf,1,"상품이 마음에 들지 않아, 상품과 관련없는 사진을 구매했습니다. 나는 그것을 권장하지 않습니다 ..."
caef38892cf9eefb7fa25d54e803ba20,1,아직 제품을 받지 못했습니다.
607911c4ac62f9038b4ec434673e486e,1,1개만 받았는데 2개 구입했어요
7cf158d0e4744ba4ce58e5a9be631f7e,1,"반품하고 싶습니다.
어떤 절차를 밟아주세요?"
3dbf60040199f502ec5dd67f86b804ab,1,아직 상품을 못받았는데 너무 만족스럽습니다!!!
00bd2cb7e9076e1ccc9f766fc01a4cfd,1,일반 카트리지는 정품으로 판매됩니다.
5c4e9b69cfdcd45f69531467695237e4,1,제품이 켜지거나 아무것도 켜지지 않았습니다.로딩하는데 시간이 좀 걸렸지만 아무 일도 일어나지 않았습니다
fc85b94eb688b0abb29954cf6354c1bc,1,같은 브랜드의 침구세트 2개를 구매했는데 색상은 다르지만 같은 제품으로 왔어요
8b7fd198ad184563c231653673e75a7f,1,Chaves의 수업 차트를 받지 못했습니다.
18c2175899ae0ea38308dec32efffc22,1,정품 HP 카트리지를 구입했는데 PIRATE 카트리지를 받았습니다!
cae550bd1bf7bfba357a10319a0fb4be,1,"좋은 아침,

오늘도 주문을 기다리고 있습니다.어떻게 평가할 수 있나요?나쁜?"
b687f81e0e59c1153eaa197ad1c1d043,1,내 돈을 돌려받고 싶어
a02af2d708eae3995c247d758141efc8,1,아직도 제품을 받지 못했습니다. 구매한 지 한 달이 지났는데도 여전히 제품을 받지 못했습니다.
d7746bb26fc8c125b8f286378c23049d,1,"상품을 받지 못했습니다.아직 기다리고 있어요!
att,

마리오."
442dccfb1443cb7035f2b7810f974dd9,1,결제를 했는데 한 달이 지났는데도 제품을 받지 못했습니다. 중앙 공기를 지속적으로 켜야 하는 사람에게 서비스를 제공하기 위해 이 제품에 의존하고 있기 때문에 분노합니다.
80aa51679b1fef5a66ee92a688e44fa3,1,상품을 받지 못했어요
4c3e9e2bce3a3234a9255f390683e3af,1,"주문한 상품과 다른 상품입니다.게다가, 당신은 열악한 서비스를 제공합니다."
2a0facc85fc2b839b8c194436787402b,1,저는 골드 사파리 세트를 선택했는데 화이트로 왔어요!마음에 들지 않아서 바꾸고 싶었어요.
2681f4e9d333e5795a30836c81340c85,1,받은 제품은 광고의 사진과 동일하지 않습니다.
41c284ffd871324eadf06fc989583619,1,"3개 제품을 구매했는데, 구매한 제품과 일치하지 않는 제품이 2개 왔어요.이 판매자에 대한 나의 부정적인 의견으로 인해 그는 판매에서 약속한 것을 이행하지 않았습니다."
c66f263a77d0b978664e122a57598d88,1,"1달동안 회전핀을 기다려왔습니다.당신과 당신의 파트너에게 보냈는데.. 아무것도 없었어요 
곧 프로콘이 되겠지"
7f0cd5312c451eb0b746d9e0617e57f9,1,"네, 흥미로운 구매 시스템입니다만, 일부 부정적인 상황으로 인해 실수로 저에게 보내진 맥주 타워 구매에 대한 불만을 등록하고 싶습니다."
245d1537baa4ed68d968e3c0f2ca5d16,1,아직 제품을 받지 못했어요
0571cdb407bf04b419c94ffd7acbd874,1,"""펜""이 LG K10 휴대폰용으로 확인되었음에도 불구하고 제가 받은 필름은 크기가 작아 해당 모델에 적합하지 않으며, 이상해 보일 것 같아서 설치하지 않았습니다."
43b2cd469a6cee268b9be121cbaf17ba,1,재봉 키트 두 개를 샀는데 한 개를 받았고 송장에는 두 개가 있다고 적혀 있었어요!어떻게 할 수 있습니까?
f05aaa145a323239764fc5948997db58,1,"Belkin 차량용 충전기를 구입했는데, 처음으로 차량에 연결했을 때 충전기와 차량 소켓이 타버렸습니다."
f84f158d834dafae73fa8da8b11bea6d,1,아직 내 똥을 받지 못했어
27a70a8fdf1c9edcfa01d463b45a5b03,1,아직 제품을 받지 못했습니다.급히 필요해요.나는 기다리고 있다.
6b3c0956c89312e2c54f8d1366ecea9a,1,예상대로 왔어요
a47e9312f596497c7762dbfdf78eda29,1,제품을 구매한 지 10일이 넘었고 지금까지 아무 것도 없습니다. 이 판매자는 말할 것도 없고 이 SHOP TIME을 다시는 사용하지 않을 것입니다.
6d785f644bb980fb780ae00dcac90210,1,"향이 매우 약하고, 제품이 위조된 것으로 보입니다."
68e26c32708fa02057ea7c255d288929,1,현재까지 제품을 받지 못했습니다.
e9a85f45594b8912672374e10d99f1a7,1,나는 재료가 매우 열악하고 비싸다는 것을 알았습니다.
3925b740d70eb26c3aefd1cabe5c8143,1,최소 수량
a686a1abab230b267d666e2b728f659c,1,원단이 방수가 되지 않아 물에 젖어도
313e46c49954ab094294fc88b099b570,1,기대이상의...
882106360eb7749193bf51b626d4d835,1,'푸로두토스' 두 개를 샀는데 메인 하나를 보내지 않았어요!
03ab852861cd75d0a9225c92a3354a3a,1,아직 제품을 받지 못해서 평가는 할 수 없습니다.
5a896322e3b42b9993f240317102cb0a,1,Lannister와의 접촉은 매우 복잡합니다. 접근할 수 없으며 항상 같은 곳에서 끝납니다. 죄송합니다.제품을 교환하고 싶었는데 교환할 수 없었습니다.혼돈.다시는 안 돼
d248ddd0378083cb6c2bc7b9881d37d4,1,제가 구매한 제품 2개 키트 중 1개 키트만 받으시게 됨을 담당자에게 알립니다. 제가 둘 다 지불했으니 다른 하나를 보내달라고 겸손히 부탁드립니다.
9b2d3a2e24dbac479d430298eb8905a6,1,안녕하세요. 주문의 절반을 받았습니다.피자팬만 왔습니다.나머지는 언제 오는지 알고 싶습니다.
7ff63764a6de6e9a5fde1c76cf5650a7,1,상품을 받지 못했는데 한달 넘게 기다려요.
12d8f84b2205c7654fdf6768718d243d,1,불법 복제의 흔적이 분명한 위조 제품.게다가 잉크도 없이 텅 비어있는데... 혹시 아르날도일까요?
075d1d2a3ac6d55e925dda5e2ad0c6fe,1,3월 18일에 옷 2개를 샀는데 4월 4일에 1개만 받았습니다.하지만 메모에는 두 개 모두에 대해 비용이 청구되어 있습니다.
7b2e128ff26556462b7d217f1b67600b,1,지금까지 제품을 받지 못했어요
8c08df56684ae2bb49a58393665eee49,1,"제품이 정품이 아니고, 사용할 수 없고, 충전이 되고, 사용하러 가보니 텅 비어있고, 제품이 형편없네요,"
b31c7dea63bb08f8cdd1ec32514ccf0b,1,집에서 제품을 받지 못했습니다.
17eba629ec542978d1ea929d473d4f19,1,필터가 다 깨져서 받았어요
7affac81820aaf2175139fb5e1f2b4c0,1,2개 제품을 구매하고 결제했는데 1개만 왔습니다.
fad3596ad757484b111f9f9377fe7dc4,1,휴대폰 케이스가 설명된 모델에 맞지 않습니다.돌려드릴게요.
964fe5acdd4fc63622ac6114f7803336,1,2개의 제품을 구매했는데 (01) 1개만 받았습니다.
bb9a5a9d8a6ff80eabda95e3b78f0a45,1,Iso X를 구입하고 Nitro Hard를 받았습니다.
6ed7913722200b05e7d5df38f1ee777e,1,전문 직업 의식
4516299f280a0f30720256ae0cd592d6,1,9월 초에 구매했는데 오늘인 10월 11일까지 제품을 받지 못해서 회사의 해결을 기다리고 있습니다.
827d8ae687faef2e9c2bc79196b26f6e,1,"하나 샀어요
모기 침입을 방지하기 위해 킹 사이즈 침대에 총사를 설치했습니다.베일은 썩어 보였고 여러 번 도난당했습니다.내가 받을 권리가 있는 반품을 하려면 제품 가격보다 더 많은 비용이 듭니다."
5e3f975c4be17dfadd26987a66fd8061,1,아직 받지 못했어요
02440f65dc09737b491463739c347446,1,상품을 받지 못했어요
3c22fe6868c666f6a4edc2c5456c26aa,1,아직 상품을 못받았는데 기다리고 있어요
fcf50b257e3e35c31244d4d78b760c44,1,ORIGINAL HIGH YIELD CF 360X HP 508X BLACK Toner를 구입했는데 LOW YIELD CF360A HP 508A BLACK 토너를 받았고 토너를 테스트하러 갔는데 결함이 있었습니다.
ce5f998d724ed1ac61c890e33b24a33f,1,내 제품은 어디에... 내 의견을 알고 싶으면 먼저 받아봐야겠죠?
0fc2805c054f060f9b7db454927b5024,1,받지도 못했는데... 왜 이렇게 오래 걸리는지에 대한 정당성도 못받았어요
3d4f72b7f014eaf7b6d68f504feef55c,1,수납칸이 2개 있는 테이블을 구입했습니다. 하나는 노트북용이고 다른 하나는 마우스용입니다. 그런데 그들은 수납칸이 1개만 있는 간단한 테이블을 보냈습니다. 제품 반품을 기다리고 있습니다.
47dc3a1de5a0aec4323cdade0588655c,1,2018년 2월 2일 현재까지 디지털 시계를 받지 못했습니다.
cb146a1049b500293d63495c05722085,1,HP 93 컬러 카트리지만 받았습니다.하지만 저는 hp 92 카트리지와 함께 구입했습니다. 미완성으로 왔어요!어떻게 해야 하나요?
6bc3888289830fea0d2ed7c54501fbea,1,지금까지 받지 못했어요
24226bb79f1be40c60396cd457ada96e,1,아직 받지 못했어요
ab3049853be314c3dcc3721cea4438e1,1,백설공주가 올 집 모형을 샀는데 공주 프린트가 들어왔네요
270c25da086ad763f34a2cd66c6aae7a,1,필코 리모콘을 구매했습니다.그리고 집에서 필립스 리모콘을 받았습니다.
ef39e8a01edeec8664b6fa8ebc5f3b9f,1,"제 시간에 제품을 받았는데, 체중계에 무게가 너무 많이 변동했습니다."
100cd7893daf3992dc9d95b595c713c5,1,예상대로 받았습니다
d839ea07a528e914f89702508023da37,1,targaryen은 전자상거래 상점과 소비자 사이의 중개자입니다.완전히 무질서합니다.나는 Targaryen에게 0점을 부여합니다.
c4755deb9ed712009d8442d24e290118,1,"안녕히 주무세요!

아쉽게도 제품의 크기가 생각보다 너무 작습니다.
교환을 하고 싶습니다.
고마워하는"
e4309eeca1cfe3c6df5a187c38817a5c,1,아직 제품을 받지 못해서 평가를 못하겠습니다.
6222f10321c7b098c4d165139993de63,1,"친애하는

시트 전압이 잘못되었습니다. 110v로 맞췄습니다.이제 어떻게 진행해야 하나요?

att"
8f62b43c005fef494fe6d25e46006652,1,시계는 좋은데 팔찌가 썩었어요. 어느날 입었는데 썩어서 새로 사야했어요. 새로운 팔찌는 원통형으로 만들어져야 했습니다.
35df3b4dd9ccd07b51ef412f243e1483,1,"그들은 나에게 빨간 화분을 보냈고, 나는 검은색 화분을 샀다...."
0b461bff8323f6fec51ec6254a81d562,1,구매한 상품과 다른 상품이 왔네요
18e3a35aeb0cef53ac06a61f65c1f76b,1,서비스가 별로라서 추천하지 않습니다.....
899a5ec4b50c53b46fc876182c9cecab,1,"와, 난 그냥 내 제품을 원했어요"
23de168770a4c66841ecb6f89ee67a37,1,"02 3m hdmi 4k 2.0 케이블을 구입했는데 01만 전원으로 사용했습니다. 단, 구매 시 케이블 2개를 결제하셨고 송장에는 02개 제품도 포함되어 있습니다."
ec2273b08115c75a986b4ac62ef029d5,1,더 이상 불만 사항을 제출할 수 없으며 48시간 이내에 아무도 응답하지 않습니다!젤 2개 구매했는데 하나만 받았어요!다른 하나가 필요해요. 그렇지 않았다면 하나만 샀을 거예요!
6f88df04acbbbb0f5c98ef28271d27ea,1,제품은 Funko가 아니며 유사하며 결함이 가득합니다.
65c89cbb9f1da66608c81d78485e3cdc,1,그건 내가 기대했던 게 아니었어
fe0054f00109b15deef50f097a792678,1,카트리지 02개를 구입했는데 17년 12월 4일에 하나만 받았습니다.
f9a4431b06162517b2bc2fbaf8f9645a,1,냄비를 못받았어요
64b30be5c86952908e3b2ab4de5c7770,1,표지 모델을 주문했는데 다른 모델이 나에게 배달되었습니다.완전히 불만족스럽습니다.내 구매로 이런 일이 발생한 것은 이번이 처음입니다.
44c6a1e50425d53433d3d47e8026f4a6,1,나는받지 못했다
e129e9f89489497f919cd582bf75a0e7,1,상품 2개를 구매했는데 1개만 왔습니다.
105b31400017ca4a848d48ec5df78257,1,motog5 스플러스 플래티넘을 구매했는데 이미 사용했다는 특징이 있는 재포장된 골든 motog5를 받았습니다.제품에는 보호 커버 외에 유리 필름이 도포된 상태로 제공됩니다.포장 n
9b8aaa74d468897a211fb359950937e5,1,상품이 전혀 좋지 않아서 매우 불만족스러웠습니다.
39d0091b5c98ab07188e4f18fd0d9d30,1,더블 시트 1개와 싱글 1개를 구입했습니다.잘못된 색상의 이중 제품을 받았고 단일 제품은 받지 못했습니다.
a3cbfbf2c6364b1c16f1c0ce8f6fd306,1,회사를 추천하지 않습니다. 30일 이상 제품을 받지 못했습니다.
30da20eacd71a5e8cac16c775ef72984,1,상품을 받지 못했기 때문에 추천할 수 없습니다
2f5112688e80d5d79344cac900d6bd0b,1,"다른 상품을 받았는데, 교환하면 어떤 효과가 있나요?"
bc9c2fb123725ad0d99fb76888543245,1,고객에게 더 많은 관심을 갖고 싶습니다.기계가 아닌 누군가와 대화하고 싶다
e5aa5f4a57e17b84c24cd5d71905ebec,1,제품 색상이 잘못왔어요. 아들 생일 선물이라 이전 문의에 따라 교환이 필요합니다.
6673a474ff268f074301ad3a47143765,1,발생한 일과 관련하여 회사로부터 제품이나 만족을 받지 못했습니다.
58e7140d9d368a70076dc999a7a7bf85,1,상품을 다 못받았어요?
9f699b61466717356c395dfd79ec616e,1,판매된 제품은 오리지널 Oakley 브랜드가 아닌 복제품이므로 소비자에 대한 무례입니다!
8d2e2f8961edaf0d8c1af2217a872726,1,"아직 이 상품을 받지 못했는데,"
61257b6e85787aa68052616d08656a24,1,이 품목은 전원 코드 없이 제공되므로 구입해도 소용이 없습니다.제품의 기능을 갖추기 위한 필수 항목에 대한 이미지가 명확하지 않습니다.추천하지 않음
69b00a66e2558dd57ba062f782995941,1,Playstation 2 장치를 받았는데 원래 컨트롤과 함께 제공되지 않고 병렬 장치와 함께 제공되었으며 장치에 결함이 있어 처음으로 켜지고 꺼졌다가 오랜 시간이 지나도 다시 켜지지 않습니다.
af1ffd059ac0a5f3996b4fe6c2863116,1,"전환기가 있는 샤워 암은 받지 못했고, 암이 30cm인 20x20 샤워기만 받았습니다."
a11f86f65cf0246aa8d08f7a6b60973d,1,나는 당신의 응답을 기다리고 있습니다.
91415c7eb3a9313812484623efc7ee27,1,이 제품은 어떻게 됐나요?
7cefff4bf786909dba88110841d3b39c,1,우리는 제품을 받지 못했습니다
2591f6277be80b0c25627c745ec900c4,1,다시는 이 가게가 없을 거예요
c33847415203d145000463a6976952b6,1,새틴 시트 4세트를 샀어요.2개만 받았어요.펄과 블랙 세트입니다.다른 사람들은 어디에 있나요????????
816fd1f12f703f9825eb7c4c307388b5,1,그들이 보낸 상품은 구매한 상품이 아니었습니다.
af88a4bca5075cdda8da09cc6c55635f,1,배송마감일이 지났는데 아직도 못받았어요
243204e250173084280239fb8ac74bef,1,"나는 Usebarba 샴푸, 오일, 밤 및 수염 빗 키트를 구입했습니다.그런데 빗이 없어졌어요!!!"
40e0f6a96881e259b2be8697beab436c,1,"진짜 카시오인줄 알고 구입했는데, 해적판 시계였고 디스플레이에도 여전히 긁혀서 있었습니다.스캠."
1c22db314685946243787baefb41a355,1,"100% 위조품, 역겹고 수치스러운 제품"
fe97f3949cbc37b9ab48ac5769514cbe,1,엄청 빨리 나오네요
87fdbf51d1ca05cd443a8cbc44c1f5ee,1,제품이 분실되었을 것입니다.
593823b9588a494c8015438b207ee60a,1,완전 좌절
837b75362f8a7c08c85182dfd16cb72d,1,아직 제품을 받지 못했습니다.
cad07bb1dea448e4277d6bb42be1c1af,1,못받았는데 너무 속상하네요.
786cae661e4ef4209fe7721d5b85cc7e,1,불행히도 그렇지 않습니다!제품의 질은 만족스럽지 못했습니다. 전시된 사진의 인쇄물은 더 크며 받은 사진은 어린이에게 적합하지도 않습니다.불행하게도 제품의 가치가 정당화되지 않습니다!
a0bba9f8b36a29b7ee6af6df702b309d,1,이미 제품 대금을 지불했으므로 제품을 다시 우편으로 보내주시기 바랍니다.그리고 상품을 받지 못했어요.
759fc48b9360c6710317b337b9e8a974,1,"제품은 사진에 보이는 것과 다르게 왔는데, 말대로 고급스럽거나 패딩 처리된 제품은 아닙니다."
00995d799817ecc3bd2abd8fbe59c430,1,한 제품을 주문했는데 다른 제품이 왔어요
8f0a30876e1febd0d9d5743b349c8e26,1,2017년 9월 26일에 올라온 제품을 아직도 기다리고 있어요.
b547355b98adcc9a318e3c1c386fc737,1,나는 이미 당신에게 이 경고를 했지만 지금까지는 아무 것도 없었습니다.
dec8f082d09a6365bc6ea5a9eb542827,1,제품을 받았지만 결함이 있습니다. (시계를 손목에 착용했는데 동시에 착용했습니다.) 불만족스럽습니다.
fa86f95c2bce5958b1d9236da9f96926,1,아직 없어요
97a982d424741dfe24bc1ca5d943ad70,1,대기 중.
99777bf515a44dca96a60ac384e333d9,1,커버는 Redmi Note 4X가 아닌 Redmi Note 4용입니다.적외선 센서는 다른 위치에 있습니다.터무니없는!!!!
adedc5c6c400a03abc3701e0bb8015d7,1,젤 필름은 다른 장치에서 나왔습니다.
dc32acbe8d41196887e5d7ac6c2972bd,1,나는 다른 구매자에게 타르가르옌을 추천하지 않습니다.
3d8e9d3181857e64419e3f61f40f9645,1,"시계를 구입했는데 제품 설명에 상자와 함께 왔다고 되어 있는데 시계가 오지 않았습니다.나는 속았다고 느꼈다!이메일을 보냈는데 응답이 없습니다.
제품 설명은 소비자에게 실제와 같아야 합니다."
bd26f79807cb5e17e470195232bf67d7,1,와인 3병 샀는데 2병만 왔는데 이제 싸인한 듯 불평하네요
7989e2c3bb311324f824d365b87fa0cf,1,지금까지 제품을 받지 못했어요
17c42a761def4a50753277a24c772328,1,충전기를 받았는데 케이블에 결함이 있습니다.충전기 케이블을 바꿔야겠어요.여러 테스트를 해봤는데 케이블에 결함이 있습니다.케이블을 어떻게 바꾸나요?
da7e4fe598c5bcd3fb94f8f32456a6a3,1,"작은 팬, 구매할 때 크기를 보지 않았습니다."
03af60619b8abd880dd136ed837be800,1,아직 제품을 받지 못했어요
0a6003474a7471ca13dbdb23b2c04ec6,1,거울이 다 긁혀서 왔어요. 쓰레기통에서 찾은 것 같아요.
6c2332524797ccf47797e85207250b4a,1,광고에는 분리되었다고 되어 있지만 실제로는 100% 유청입니다.잘못샀어!!!
dd787ad9c97e5504d6ea0bd294906902,1,"주말에 아들 생일파티를 위해 제품을 기다리고 있었어요.늘 바라테온에서 샀는데, 다시는 사지 않을 것 같아요... 우리는 속상하고 우리 꼬맹이 파티를 어떻게 준비해야 할지 모르겠어요."
7b5677c6b812459afed4f29edef9debc,1,다 괜찮아요.
332406cc34a6bcc1ade93cae9e11ab06,1,상품이 잘못 왔습니다. 설명과 관련이 없습니다.완전히 불만족스럽습니다. 돈을 돌려받고 싶습니다.저는 이 제품을 추천하지 않습니다. 필름은 색상이 좋지 않을 뿐만 아니라 쓸모도 없습니다.
b4c8c7add8acbdb1bebcae219ab6c141,1,아직 상품을 받지 못했습니다.
129f71206f00d7fa856e19aa56618068,1,시계가 복제품인 것 같아요
6a713ce5b2cfc769104c39775b662625,1,"제가 사용한 날, 이미 너무 얇은 작은 공들로 채워져 있었습니다."
37073d851c3f30deebe598e5a586bdbd,1,아직 제품을 받지 못했어요. Passo Fundo에 갇혀 있어요.
db5a41f8a08f620920c7c413e91a4438,1,광고에는 3가지 색상이라고 나와있지만 여러 색상이 나왔어요
0ffcc7c4e90436e138f698340e3d0e25,1,아직 제품을 받지 못했어요
905f7a43f18905597465564ae6deb958,1,미스 가브리엘라 나이트 향수 2개를 구매했는데 1개만 받았습니다.
